,place_with_parent_names
9756,|Brasil|Paraná|Curitiba|Boa Vista|
9757,|Brasil|Paraná|Curitiba|Centro|
9758,|Brasil|Paraná|Curitiba|Água Verde|
9759,|Brasil|Paraná|Curitiba|Portão|
9760,|Brasil|Paraná|Curitiba|Portão|
9761,|Brasil|Paraná|Curitiba|São Lourenço|
9762,|Brasil|Paraná|Curitiba|Centro|
9763,|Brasil|Paraná|Curitiba|Centro|
9764,|Brasil|Paraná|Curitiba|Vila Izabel|
9765,|Brasil|Paraná|Curitiba|Portão|
9766,|Brasil|Paraná|Curitiba|Mossunguê|
9767,|Brasil|Paraná|Curitiba|Rebouças|
9768,|Brasil|Paraná|Curitiba|Alto da Glória|
9769,|Brasil|Paraná|Curitiba|Alto da Glória|
9770,|Brasil|Paraná|Curitiba|Abranches|
9771,|Brasil|Paraná|Curitiba|Pilarzinho|
9772,|Brasil|Paraná|Curitiba|Mossunguê|
9773,|Brasil|Paraná|Curitiba|Água Verde|
9774,|Brasil|Paraná|Curitiba|Batel|
9775,|Brasil|Paraná|Curitiba|Portão|
9776,|Brasil|Paraná|Curitiba|São Francisco|
9777,|Brasil|Paraná|Curitiba|
9778,|Brasil|Paraná|Curitiba|Alto da Rua XV|
9779,|Brasil|Paraná|Marechal Cândido Rondon|
9780,|Brasil|Paraná|Curitiba|Alto da Glória|
9781,|Brasil|Paraná|Curitiba|Juvevê|
9782,|Brasil|Paraná|Curitiba|Juvevê|
9783,|Brasil|Paraná|Curitiba|Novo Mundo|
9784,|Brasil|Paraná|Curitiba|Bairro Alto|
9785,|Brasil|Paraná|Curitiba|Santa Quitéria|
9786,|Brasil|Paraná|Curitiba|São Francisco|
9787,|Brasil|Paraná|Curitiba|Novo Mundo|
9788,|Brasil|Paraná|Londrina|
9789,|Brasil|Paraná|Londrina|
9790,|Brasil|Paraná|Londrina|
9791,|Brasil|Paraná|Londrina|
9792,|Brasil|Paraná|Curitiba|Portão|
9793,|Brasil|Paraná|Londrina|
9794,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9795,|Brasil|Paraná|Londrina|
9796,|Brasil|Paraná|Londrina|
9797,|Brasil|Paraná|Londrina|
9798,|Brasil|Paraná|Londrina|
9799,|Brasil|Paraná|Londrina|
9800,|Brasil|Paraná|Londrina|
9801,|Brasil|Paraná|Londrina|
9802,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9803,|Brasil|Paraná|Londrina|
9804,|Brasil|Paraná|Londrina|
9805,|Brasil|Paraná|Londrina|
9806,|Brasil|Paraná|Londrina|
9807,|Brasil|Paraná|Londrina|
9808,|Brasil|Paraná|Londrina|
9809,|Brasil|Paraná|Londrina|
9810,|Brasil|Paraná|Londrina|
9811,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9812,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9813,|Brasil|Paraná|Londrina|
9814,|Brasil|Paraná|Londrina|
9815,|Brasil|Paraná|Londrina|
9816,|Brasil|Paraná|Londrina|
9817,|Brasil|Paraná|Londrina|
9818,|Brasil|Paraná|Londrina|
9819,|Brasil|Paraná|Londrina|
9820,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9821,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9822,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9823,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9824,|Brasil|Paraná|Londrina|
9825,|Brasil|Paraná|Londrina|
9826,|Brasil|Paraná|Londrina|
9827,|Brasil|Paraná|Londrina|
9828,|Brasil|Paraná|Londrina|
9829,|Brasil|Paraná|Londrina|
9830,|Brasil|Paraná|Londrina|
9831,|Brasil|Paraná|Londrina|
9832,|Brasil|Paraná|Londrina|
9833,|Brasil|Paraná|Londrina|
9834,|Brasil|Paraná|Londrina|
9835,|Brasil|Paraná|Londrina|
9836,|Brasil|Paraná|Londrina|
9837,|Brasil|Paraná|Londrina|
9838,|Brasil|Paraná|Londrina|
9839,|Brasil|Paraná|Londrina|
9840,|Brasil|Paraná|Londrina|
9841,|Brasil|Paraná|Londrina|
9842,|Brasil|Paraná|Londrina|
9843,|Brasil|Paraná|Londrina|
9844,|Brasil|Paraná|Londrina|
9845,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9846,|Brasil|Paraná|Londrina|
9847,|Brasil|Paraná|Londrina|
9848,|Brasil|Paraná|Londrina|
9849,|Brasil|Paraná|Londrina|
9850,|Brasil|Paraná|Londrina|
9851,|Brasil|Paraná|Londrina|
9852,|Brasil|Paraná|Londrina|
9853,|Brasil|Paraná|Londrina|
9854,|Brasil|Paraná|Londrina|
9855,|Brasil|Paraná|Londrina|
9856,|Brasil|Paraná|Londrina|
9857,|Brasil|Paraná|Londrina|
9858,|Brasil|Paraná|Londrina|
9859,|Brasil|Paraná|Londrina|
9860,|Brasil|Paraná|Londrina|
9861,|Brasil|Paraná|Londrina|
9862,|Brasil|Paraná|Londrina|
9863,|Brasil|Paraná|Londrina|
9864,|Brasil|Paraná|Londrina|
9865,|Brasil|Paraná|Londrina|
9866,|Brasil|Paraná|Londrina|
9867,|Brasil|Paraná|Arapongas|
9868,|Brasil|Paraná|Londrina|
9869,|Brasil|Paraná|Londrina|
9870,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9871,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9872,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9873,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9874,|Brasil|Paraná|Londrina|
9875,|Brasil|Paraná|Londrina|
9876,|Brasil|Paraná|Londrina|
9877,|Brasil|Paraná|Londrina|
9878,|Brasil|Paraná|Londrina|
9879,|Brasil|Paraná|Londrina|
9880,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9881,|Brasil|Paraná|Londrina|
9882,|Brasil|Paraná|Londrina|
9883,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9884,|Brasil|Paraná|Londrina|
9885,|Brasil|Paraná|Londrina|
9886,|Brasil|Paraná|Londrina|
9887,|Brasil|Paraná|Londrina|
9888,|Brasil|Paraná|Londrina|
9889,|Brasil|Paraná|Londrina|
9890,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9891,|Brasil|Paraná|Londrina|
9892,|Brasil|Paraná|Londrina|
9893,|Brasil|Paraná|Londrina|
9894,|Brasil|Paraná|Londrina|
9895,|Brasil|Paraná|Londrina|
9896,|Brasil|Paraná|Londrina|
9897,|Brasil|Paraná|Londrina|
9898,|Brasil|Paraná|Londrina|
9899,|Brasil|Paraná|Londrina|
9900,|Brasil|Paraná|Londrina|
9901,|Brasil|Paraná|Londrina|
9902,|Brasil|Paraná|Londrina|
9903,|Brasil|Paraná|Londrina|
9904,|Brasil|Paraná|Londrina|
9905,|Brasil|Paraná|Londrina|
9906,|Brasil|Paraná|Londrina|
9907,|Brasil|Paraná|Londrina|
9908,|Brasil|Paraná|Londrina|
9909,|Brasil|Paraná|Londrina|
9910,|Brasil|Paraná|Londrina|
9911,|Brasil|Paraná|Londrina|
9912,|Brasil|Paraná|Londrina|
9913,|Brasil|Paraná|Londrina|
9914,|Brasil|Paraná|Londrina|
9915,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9916,|Brasil|Paraná|Londrina|
9917,|Brasil|Paraná|Londrina|
9918,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9919,|Brasil|Paraná|Cambé|
9920,|Brasil|Paraná|Londrina|
9921,|Brasil|Paraná|Londrina|
9922,|Brasil|Paraná|Londrina|
9923,|Brasil|Paraná|Londrina|
9924,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9925,|Brasil|Paraná|Londrina|
9926,|Brasil|Paraná|Londrina|
9927,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9928,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9929,|Brasil|Paraná|Londrina|
9930,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9931,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9932,|Brasil|Paraná|Londrina|
9933,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9934,|Brasil|Paraná|Londrina|
9935,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9936,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9937,|Brasil|Paraná|Londrina|
9938,|Brasil|Paraná|Londrina|
9939,|Brasil|Paraná|Londrina|
9940,|Brasil|Paraná|Londrina|
9941,|Brasil|Paraná|Londrina|
9942,|Brasil|Paraná|Londrina|
9943,|Brasil|Paraná|Londrina|
9944,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9945,|Brasil|Paraná|Londrina|
9946,|Brasil|Paraná|Londrina|
9947,|Brasil|Paraná|Londrina|
9948,|Brasil|Paraná|Londrina|
9949,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9950,|Brasil|Paraná|Londrina|
9951,|Brasil|Paraná|Londrina|
9952,|Brasil|Paraná|Londrina|
9953,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9954,|Brasil|Paraná|Londrina|
9955,|Brasil|Paraná|Londrina|
9956,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9957,|Brasil|Paraná|Londrina|
9958,|Brasil|Paraná|Londrina|
9959,|Brasil|Paraná|Londrina|
9960,|Brasil|Paraná|Londrina|
9961,|Brasil|Paraná|Londrina|
9962,|Brasil|Paraná|Londrina|
9963,|Brasil|Paraná|Londrina|
9964,|Brasil|Paraná|Londrina|
9965,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9966,|Brasil|Paraná|Londrina|
9967,|Brasil|Paraná|Londrina|
9968,|Brasil|Paraná|Londrina|
9969,|Brasil|Paraná|Londrina|
9970,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9971,|Brasil|Paraná|Londrina|
9972,|Brasil|Paraná|Londrina|
9973,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9974,|Brasil|Paraná|Londrina|
9975,|Brasil|Paraná|Londrina|
9976,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9977,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9978,|Brasil|Paraná|Londrina|
9979,|Brasil|Paraná|Londrina|
9980,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9981,|Brasil|Paraná|Londrina|
9982,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9983,|Brasil|Paraná|Ibiporã|
9984,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9985,|Brasil|Paraná|Londrina|
9986,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9987,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
9988,|Brasil|Paraná|Londrina|
9989,|Brasil|Paraná|Londrina|
9990,|Brasil|Paraná|Londrina|
9991,|Brasil|Paraná|Londrina|
9992,|Brasil|Paraná|Londrina|
9993,|Brasil|Paraná|Londrina|
9994,|Brasil|Paraná|Londrina|
9995,|Brasil|Paraná|Londrina|
9996,|Brasil|Paraná|Londrina|
9997,|Brasil|Paraná|Londrina|
9998,|Brasil|Paraná|Londrina|
9999,|Brasil|Paraná|Londrina|
10000,|Brasil|Paraná|Londrina|
10001,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10002,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10003,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10004,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10005,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10006,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10007,|Brasil|Paraná|Londrina|
10008,|Brasil|Paraná|Londrina|
10009,|Brasil|Paraná|Londrina|
10010,|Brasil|Paraná|Londrina|
10011,|Brasil|Paraná|Londrina|
10012,|Brasil|Paraná|Londrina|
10013,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10014,|Brasil|Paraná|Londrina|
10015,|Brasil|Paraná|Londrina|
10016,|Brasil|Paraná|Londrina|
10017,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10018,|Brasil|Paraná|Londrina|
10019,|Brasil|Paraná|Londrina|
10020,|Brasil|Paraná|Londrina|
10021,|Brasil|Paraná|Londrina|
10022,|Brasil|Paraná|Londrina|
10023,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10024,|Brasil|Paraná|Londrina|
10025,|Brasil|Paraná|Londrina|
10026,|Brasil|Paraná|Londrina|
10027,|Brasil|Paraná|Londrina|
10028,|Brasil|Paraná|Londrina|
10029,|Brasil|Paraná|Londrina|
10030,|Brasil|Paraná|Londrina|
10031,|Brasil|Paraná|Londrina|
10032,|Brasil|Paraná|Londrina|
10033,|Brasil|Paraná|Londrina|
10034,|Brasil|Paraná|Londrina|
10035,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10036,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10037,|Brasil|Paraná|Londrina|
10038,|Brasil|Paraná|Londrina|
10039,|Brasil|Paraná|Londrina|
10040,|Brasil|Paraná|Londrina|
10041,|Brasil|Paraná|Londrina|
10042,|Brasil|Paraná|Londrina|
10043,|Brasil|Paraná|Londrina|
10044,|Brasil|Paraná|Londrina|
10045,|Brasil|Paraná|Londrina|
10046,|Brasil|Paraná|Londrina|
10047,|Brasil|Paraná|Londrina|
10048,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10049,|Brasil|Paraná|Londrina|
10050,|Brasil|Paraná|Londrina|
10051,|Brasil|Paraná|Londrina|
10052,|Brasil|Paraná|Londrina|
10053,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10054,|Brasil|Paraná|Londrina|
10055,|Brasil|Paraná|Londrina|
10056,|Brasil|Paraná|Londrina|
10057,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10058,|Brasil|Paraná|Londrina|
10059,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10060,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10061,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10062,|Brasil|Paraná|Londrina|
10063,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10064,|Brasil|Paraná|Londrina|
10065,|Brasil|Paraná|Londrina|
10066,|Brasil|Paraná|Londrina|
10067,|Brasil|Paraná|Londrina|
10068,|Brasil|Paraná|Londrina|
10069,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10070,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10071,|Brasil|Paraná|Londrina|
10072,|Brasil|Paraná|Londrina|
10073,|Brasil|Paraná|Londrina|
10074,|Brasil|Paraná|Londrina|
10075,|Brasil|Paraná|Londrina|
10076,|Brasil|Paraná|Londrina|
10077,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10078,|Brasil|Paraná|Londrina|
10079,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10080,|Brasil|Paraná|Londrina|
10081,|Brasil|Paraná|Londrina|
10082,|Brasil|Paraná|Londrina|
10083,|Brasil|Paraná|Londrina|
10084,|Brasil|Paraná|Londrina|
10085,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10086,|Brasil|Paraná|Londrina|
10087,|Brasil|Paraná|Londrina|
10088,|Brasil|Paraná|Londrina|
10089,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10090,|Brasil|Paraná|Londrina|
10091,|Brasil|Paraná|Londrina|
10092,|Brasil|Paraná|Londrina|
10093,|Brasil|Paraná|Londrina|
10094,|Brasil|Paraná|Londrina|
10095,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10096,|Brasil|Paraná|Londrina|
10097,|Brasil|Paraná|Londrina|
10098,|Brasil|Paraná|Londrina|
10099,|Brasil|Paraná|Londrina|
10100,|Brasil|Paraná|Londrina|
10101,|Brasil|Paraná|Londrina|
10102,|Brasil|Paraná|Londrina|
10103,|Brasil|Paraná|Londrina|
10104,|Brasil|Paraná|Londrina|
10105,|Brasil|Paraná|Londrina|
10106,|Brasil|Paraná|Londrina|
10107,|Brasil|Paraná|Londrina|
10108,|Brasil|Paraná|Guaratuba|
10109,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10110,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10111,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10112,|Brasil|Paraná|Londrina|
10113,|Brasil|Paraná|Londrina|
10114,|Brasil|Paraná|Londrina|
10115,|Brasil|Paraná|Londrina|
10116,|Brasil|Paraná|Londrina|
10117,|Brasil|Paraná|Londrina|
10118,|Brasil|Paraná|Londrina|
10119,|Brasil|Paraná|Rolândia|
10120,|Brasil|Paraná|Londrina|
10121,|Brasil|Paraná|Londrina|
10122,|Brasil|Paraná|Londrina|
10123,|Brasil|Paraná|Londrina|
10124,|Brasil|Paraná|Londrina|
10125,|Brasil|Paraná|Londrina|
10126,|Brasil|Paraná|Londrina|
10127,|Brasil|Paraná|Londrina|
10128,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10129,|Brasil|Paraná|Londrina|
10130,|Brasil|Paraná|Londrina|
10131,|Brasil|Paraná|Londrina|
10132,|Brasil|Paraná|Londrina|
10133,|Brasil|Paraná|Londrina|
10134,|Brasil|Paraná|Londrina|
10135,|Brasil|Paraná|Londrina|
10136,|Brasil|Paraná|Londrina|
10137,|Brasil|Paraná|Londrina|
10138,|Brasil|Paraná|Londrina|
10139,|Brasil|Paraná|Londrina|
10140,|Brasil|Paraná|Londrina|
10141,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10142,|Brasil|Paraná|Londrina|
10143,|Brasil|Paraná|Londrina|
10144,|Brasil|Paraná|Londrina|
10145,|Brasil|Paraná|Londrina|
10146,|Brasil|Paraná|Londrina|
10147,|Brasil|Paraná|Londrina|
10148,|Brasil|Paraná|Londrina|
10149,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10150,|Brasil|Paraná|Londrina|
10151,|Brasil|Paraná|Londrina|
10152,|Brasil|Paraná|Londrina|
10153,|Brasil|Paraná|Londrina|
10154,|Brasil|Paraná|Londrina|
10155,|Brasil|Paraná|Londrina|
10156,|Brasil|Paraná|Londrina|
10157,|Brasil|Paraná|Londrina|
10158,|Brasil|Paraná|Londrina|
10159,|Brasil|Paraná|Londrina|
10160,|Brasil|Paraná|Londrina|
10161,|Brasil|Paraná|Londrina|
10162,|Brasil|Paraná|Londrina|
10163,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|
10164,|Brasil|Paraná|Londrina|
10165,|Brasil|Paraná|Londrina|
10166,|Brasil|Paraná|Londrina|
10167,|Brasil|Paraná|Londrina|
10168,|Brasil|Paraná|Londrina|
10169,|Brasil|Paraná|Curitiba|
10170,|Brasil|Paraná|Curitiba|Ahú|
10171,|Brasil|Paraná|Curitiba|Alto da Rua XV|
10172,|Brasil|Paraná|Curitiba|Bacacheri|
10173,|Brasil|Paraná|Curitiba|Butiatuvinha|
10174,|Brasil|Paraná|Curitiba|Xaxim|
10175,|Brasil|Paraná|Curitiba|Juvevê|
10176,|Brasil|Paraná|Curitiba|
10177,|Brasil|Paraná|Curitiba|Centro|
10178,|Brasil|Paraná|Curitiba|Santa Felicidade|
10179,|Brasil|Paraná|Curitiba|Portão|
10180,|Brasil|Paraná|Curitiba|Vila Izabel|
10181,|Brasil|Paraná|Curitiba|Bigorrilho|
10182,|Brasil|Paraná|Curitiba|
10183,|Brasil|Paraná|Curitiba|Santa Felicidade|
10184,|Brasil|Paraná|Curitiba|Fanny|
10185,|Brasil|Paraná|Curitiba|Santa Cândida|
10186,|Brasil|Paraná|Curitiba|
10187,|Brasil|Paraná|Curitiba|
10188,|Brasil|Paraná|Curitiba|Batel|
10189,|Brasil|Paraná|Curitiba|Cabral|
10190,|Brasil|Paraná|Curitiba|Água Verde|
10191,|Brasil|Paraná|São José dos Pinhais|Cidade Jardim|
10192,|Brasil|Paraná|Curitiba|São Lourenço|
10193,|Brasil|Paraná|Londrina|
10194,|Brasil|Paraná|Marechal Cândido Rondon|
10195,|Brasil|Paraná|Curitiba|Capão Raso|
10196,|Brasil|Paraná|Curitiba|Portão|
10197,|Brasil|Paraná|Curitiba|Água Verde|
10198,|Brasil|Paraná|Curitiba|Centro|
10199,|Brasil|Paraná|Curitiba|Jardim das Américas|
10200,|Brasil|Paraná|Curitiba|Água Verde|
10201,|Brasil|Paraná|Curitiba|Bigorrilho|
10202,|Brasil|Paraná|Curitiba|Centro|
10203,|Brasil|Paraná|Curitiba|Água Verde|
10204,|Brasil|Paraná|Curitiba|
10205,|Brasil|Paraná|Curitiba|Bacacheri|
10206,|Brasil|Paraná|Curitiba|Santa Cândida|
10207,|Brasil|Paraná|Curitiba|
10208,|Brasil|Paraná|Curitiba|Alto da Glória|
10209,|Brasil|Paraná|Curitiba|Santo Inácio|
10210,|Brasil|Paraná|Curitiba|Santa Cândida|
10211,|Brasil|Paraná|Curitiba|Campo Comprido|
10212,|Brasil|Paraná|Curitiba|Juvevê|
10213,|Brasil|Paraná|Londrina|
10214,|Brasil|Paraná|Curitiba|
10215,|Brasil|Paraná|Cambé|
10216,|Brasil|Paraná|Londrina|
10217,|Brasil|Paraná|Curitiba|
10218,|Brasil|Paraná|Quatro Barras|Centro|
10219,|Brasil|Paraná|Curitiba|Água Verde|
10220,|Brasil|Paraná|Curitiba|Portão|
10221,|Brasil|Paraná|Londrina|
10222,|Brasil|Paraná|Londrina|
10223,|Brasil|Paraná|Curitiba|Boa Vista|
10224,|Brasil|Paraná|Curitiba|Bacacheri|
10225,|Brasil|Paraná|Curitiba|Portão|
10226,|Brasil|Paraná|Curitiba|
10227,|Brasil|Paraná|Curitiba|Santa Quitéria|
10228,|Brasil|Paraná|Curitiba|Atuba|
10229,|Brasil|Paraná|Curitiba|Vista Alegre|
10230,|Brasil|Paraná|Curitiba|
10231,|Brasil|Paraná|Curitiba|Água Verde|
10232,|Brasil|Paraná|Curitiba|Mossunguê|
10233,|Brasil|Paraná|Curitiba|Vila Izabel|
10234,|Brasil|Paraná|Curitiba|Água Verde|
10235,|Brasil|Paraná|Curitiba|Centro|
10236,|Brasil|Paraná|Curitiba|São Lourenço|
10237,|Brasil|Paraná|Curitiba|São Lourenço|
10238,|Brasil|Paraná|Curitiba|São Lourenço|
10239,|Brasil|Paraná|Curitiba|São Lourenço|
10240,|Brasil|Paraná|Curitiba|São Lourenço|
10241,|Brasil|Paraná|Curitiba|Boa Vista|
10242,|Brasil|Paraná|Colombo|Atuba|
10243,|Brasil|Paraná|Curitiba|
10244,|Brasil|Paraná|Curitiba|Sítio Cercado|
10245,|Brasil|Paraná|Curitiba|Sítio Cercado|
10246,|Brasil|Paraná|Curitiba|Sítio Cercado|
10247,|Brasil|Paraná|Curitiba|Cajuru|
10248,|Brasil|Paraná|Curitiba|Pinheirinho|
10249,|Brasil|Paraná|Curitiba|Sítio Cercado|
10250,|Brasil|Paraná|Curitiba|Sítio Cercado|
10251,|Brasil|Paraná|Curitiba|Sítio Cercado|
10252,|Brasil|Paraná|Curitiba|Pinheirinho|
10253,|Brasil|Paraná|Curitiba|Sítio Cercado|
10254,|Brasil|Paraná|Curitiba|Sítio Cercado|
10255,|Brasil|Paraná|Curitiba|Sítio Cercado|
10256,|Brasil|Paraná|Curitiba|Lindóia|
10257,|Brasil|Paraná|Curitiba|Juvevê|
10258,|Brasil|Paraná|Curitiba|Cristo Rei|
10259,|Brasil|Paraná|Curitiba|Vila Izabel|
10260,|Brasil|Paraná|Curitiba|São Lourenço|
10261,|Brasil|Paraná|Curitiba|Bigorrilho|
10262,|Brasil|Paraná|Curitiba|Mossunguê|
10263,|Brasil|Paraná|Curitiba|Bacacheri|
10264,|Brasil|Paraná|Curitiba|Atuba|
10265,|Brasil|Paraná|Curitiba|Portão|
10266,|Brasil|Paraná|Curitiba|Água Verde|
10267,|Brasil|Paraná|Curitiba|Água Verde|
10268,|Brasil|Paraná|Curitiba|Água Verde|
10269,|Brasil|Paraná|Curitiba|Jardim Botânico|
10270,|Brasil|Paraná|Curitiba|Centro|
10271,|Brasil|Paraná|Curitiba|Batel|
10272,|Brasil|Paraná|Curitiba|Mercês|
10273,|Brasil|Paraná|Curitiba|Rebouças|
10274,|Brasil|Paraná|Curitiba|Capão Raso|
10275,|Brasil|Paraná|Curitiba|Portão|
10276,|Brasil|Paraná|Curitiba|
10277,|Brasil|Paraná|Curitiba|Campo Comprido|
10278,|Brasil|Paraná|Curitiba|São Braz|
10279,|Brasil|Paraná|Curitiba|Xaxim|
10280,|Brasil|Paraná|Curitiba|Juvevê|
10281,|Brasil|Paraná|Curitiba|Água Verde|
10282,|Brasil|Paraná|Curitiba|
10283,|Brasil|Paraná|Curitiba|Novo Mundo|
10284,|Brasil|Paraná|Cascavel|Centro|
10285,|Brasil|Paraná|Curitiba|Centro|
10286,|Brasil|Paraná|Curitiba|Centro|
10287,|Brasil|Paraná|Curitiba|Água Verde|
10288,|Brasil|Paraná|Curitiba|Cristo Rei|
10289,|Brasil|Paraná|Curitiba|Tingui|
10290,|Brasil|Paraná|Curitiba|Tingui|
10291,|Brasil|Paraná|Curitiba|Bacacheri|
10292,|Brasil|Paraná|Curitiba|Bacacheri|
10293,|Brasil|Paraná|Curitiba|
10294,|Brasil|Paraná|Curitiba|
10295,|Brasil|Paraná|Curitiba|
10296,|Brasil|Paraná|Curitiba|
10297,|Brasil|Paraná|Curitiba|
10298,|Brasil|Paraná|Curitiba|
10299,|Brasil|Paraná|Curitiba|
10300,|Brasil|Paraná|Londrina|
10301,|Brasil|Paraná|Curitiba|Juvevê|
10302,|Brasil|Paraná|Curitiba|Juvevê|
10303,|Brasil|Paraná|Curitiba|Ahú|
10304,|Brasil|Paraná|Curitiba|Água Verde|
10305,|Brasil|Paraná|Curitiba|Xaxim|
10306,|Brasil|Paraná|Curitiba|Cabral|
10307,|Brasil|Paraná|Curitiba|
10308,|Brasil|Paraná|Curitiba|Bairro Alto|
10309,|Brasil|Paraná|Curitiba|Novo Mundo|
10310,|Brasil|Paraná|Curitiba|Bacacheri|
10311,|Brasil|Paraná|Curitiba|Bacacheri|
10312,|Brasil|Paraná|Curitiba|Bacacheri|
10313,|Brasil|Paraná|Curitiba|Rebouças|
10314,|Brasil|Paraná|Curitiba|Centro Cívico|
10315,|Brasil|Paraná|Curitiba|Jardim das Américas|
10316,|Brasil|Paraná|Curitiba|Capão Raso|
10317,|Brasil|Paraná|Curitiba|Ahú|
10318,|Brasil|Paraná|Curitiba|Água Verde|
10319,|Brasil|Paraná|Curitiba|Centro|
10320,|Brasil|Paraná|Curitiba|Tingui|
10321,|Brasil|Paraná|Curitiba|Ahú|
10322,|Brasil|Paraná|Curitiba|Cristo Rei|
10323,|Brasil|Paraná|Curitiba|Santo Inácio|
10324,|Brasil|Paraná|Curitiba|Uberaba|
10325,|Brasil|Paraná|Curitiba|Juvevê|
10326,|Brasil|Paraná|Curitiba|Cabral|
10327,|Brasil|Paraná|Curitiba|Vista Alegre|
10328,|Brasil|Paraná|Curitiba|Bacacheri|
10329,|Brasil|Paraná|Curitiba|Água Verde|
10330,|Brasil|Paraná|Curitiba|Batel|
10331,|Brasil|Paraná|Curitiba|Santa Quitéria|
10332,|Brasil|Paraná|Curitiba|Cidade Industrial|
10333,|Brasil|Paraná|Curitiba|Centro|
10334,|Brasil|Paraná|Curitiba|Água Verde|
10335,|Brasil|Paraná|Curitiba|Água Verde|
10336,|Brasil|Paraná|Curitiba|Centro|
10337,|Brasil|Paraná|Curitiba|Vista Alegre|
